transcript_id,chromosome,strand,transcript_length_nt,num_exons,num_junctions,start_codon_transcript,stop_codon_transcript,stop_codon_exon,last_junction_pos,distance_stop_to_junction,protein_length_aa,nmd_status
ENSMUST00000092155,3,+,7667,67,66,361,5773,67.0,5563,-210,1804,NMD-insensitive
ENSMUST00000081752,3,+,4647,6,5,405,1779,6.0,1099,-680,458,NMD-insensitive
ENSMUST00000051309,3,+,3928,6,5,92,1526,6.0,846,-680,478,NMD-insensitive
ENSMUST00000055676,3,-,3046,2,1,535,1681,2.0,363,-1318,382,NMD-insensitive
ENSMUST00000189799,3,+,1558,8,7,344,1187,8.0,971,-216,281,NMD-insensitive
ENSMUST00000185098,3,+,1438,8,7,136,667,7.0,724,57,177,NMD-sensitive
ENSMUST00000106505,3,+,1836,4,3,128,563,4.0,385,-178,145,NMD-insensitive
ENSMUST00000043342,3,+,1576,8,7,118,961,8.0,745,-216,281,NMD-insensitive
ENSMUST00000067485,3,-,9020,11,10,192,1326,11.0,1271,-55,378,NMD-insensitive
ENSMUST00000029575,3,+,3000,5,4,488,1478,5.0,991,-487,330,NMD-insensitive
ENSMUST00000106501,3,+,2887,4,3,439,1387,4.0,901,-486,316,NMD-insensitive
ENSMUST00000106502,3,+,2840,5,4,385,1375,5.0,888,-487,330,NMD-insensitive
ENSMUST00000029574,3,-,3469,9,8,321,2538,9.0,2372,-166,739,NMD-insensitive
ENSMUST00000196449,3,-,2532,5,4,90,1125,5.0,1014,-111,345,NMD-insensitive
ENSMUST00000090473,3,-,3469,2,1,462,1614,2.0,389,-1225,384,NMD-insensitive
ENSMUST00000106491,3,-,4292,14,13,501,2163,14.0,2123,-40,554,NMD-insensitive
ENSMUST00000090464,3,-,4485,16,15,547,2356,16.0,2314,-42,603,NMD-insensitive
ENSMUST00000000348,3,-,1594,11,10,219,1317,11.0,1208,-109,366,NMD-insensitive
ENSMUST00000140677,3,-,876,9,8,35,191,3.0,841,650,52,NMD-sensitive
ENSMUST00000143425,3,-,737,6,5,144,483,4.0,590,107,113,NMD-sensitive
ENSMUST00000000349,3,+,3301,11,10,71,1517,11.0,1342,-175,482,NMD-insensitive
ENSMUST00000199614,3,+,583,5,4,13,193,3.0,488,295,60,NMD-sensitive
ENSMUST00000029573,3,+,3087,9,8,224,1235,9.0,1165,-70,337,NMD-insensitive
ENSMUST00000041524,3,-,3402,12,11,1637,3080,12.0,2873,-207,481,NMD-insensitive
ENSMUST00000184963,3,-,1616,11,10,51,927,10.0,1089,162,292,NMD-sensitive
ENSMUST00000183638,3,-,1723,11,10,75,603,7.0,1197,594,176,NMD-sensitive
ENSMUST00000198386,3,+,1894,14,13,132,1812,14.0,1661,-151,560,NMD-insensitive
ENSMUST00000198311,3,+,2404,17,16,106,2068,17.0,1948,-120,654,NMD-insensitive
ENSMUST00000197335,3,+,2458,16,15,148,2005,16.0,1886,-119,619,NMD-insensitive
ENSMUST00000029571,3,+,4340,18,17,102,300,3.0,2026,1726,66,NMD-sensitive
ENSMUST00000029570,3,-,2782,12,11,191,200,1.0,1454,1254,3,NMD-sensitive
ENSMUST00000029569,3,-,5725,8,7,586,1564,8.0,1469,-95,326,NMD-insensitive
ENSMUST00000120120,3,-,1791,9,8,335,1313,9.0,1217,-96,326,NMD-insensitive
ENSMUST00000169530,3,-,657,3,2,46,121,2.0,450,329,25,NMD-sensitive
ENSMUST00000040603,3,-,9625,34,33,207,4803,34.0,4655,-148,1532,NMD-insensitive
ENSMUST00000162792,3,-,6978,33,32,68,4664,33.0,4517,-147,1532,NMD-insensitive
ENSMUST00000161336,3,-,5365,33,32,83,782,6.0,4371,3589,233,NMD-sensitive
ENSMUST00000159742,3,-,4344,28,27,170,4007,28.0,3843,-164,1279,NMD-insensitive
ENSMUST00000040260,3,+,2377,17,16,281,2057,17.0,1951,-106,592,NMD-insensitive
ENSMUST00000199626,3,+,626,5,4,178,430,4.0,553,123,84,NMD-sensitive
ENSMUST00000195905,3,+,6823,15,14,28,1804,15.0,1700,-104,592,NMD-insensitive
ENSMUST00000040097,3,-,2433,8,7,445,2098,8.0,2050,-48,551,NMD-insensitive
ENSMUST00000119557,3,-,3305,7,6,316,1969,7.0,821,-1148,551,NMD-insensitive
ENSMUST00000117592,3,+,1341,3,2,235,409,3.0,405,-4,58,NMD-insensitive
ENSMUST00000061071,3,-,5696,7,6,628,2926,7.0,1591,-1335,766,NMD-insensitive
ENSMUST00000039564,3,+,4670,6,5,860,1808,6.0,1773,-35,316,NMD-insensitive
ENSMUST00000106473,3,+,4294,6,5,469,1432,6.0,1397,-35,321,NMD-insensitive
ENSMUST00000029639,3,-,2021,9,8,31,1366,9.0,1283,-83,445,NMD-insensitive
ENSMUST00000198499,3,-,1314,8,7,24,1185,8.0,1103,-82,387,NMD-insensitive
ENSMUST00000039177,3,+,4492,23,22,147,3222,23.0,3032,-190,1025,NMD-insensitive
ENSMUST00000149101,3,+,531,3,2,96,330,3.0,244,-86,78,NMD-insensitive
ENSMUST00000200097,3,-,3777,14,13,595,2188,14.0,2048,-140,531,NMD-insensitive
ENSMUST00000029780,3,-,3364,14,13,179,1775,14.0,1632,-143,532,NMD-insensitive
ENSMUST00000197833,3,-,1598,13,12,25,1093,10.0,1445,352,356,NMD-sensitive
ENSMUST00000197464,3,-,1742,7,6,77,800,7.0,668,-132,241,NMD-insensitive
ENSMUST00000198403,3,-,389,4,3,98,245,4.0,210,-35,49,NMD-insensitive
ENSMUST00000106466,3,-,1484,5,4,19,820,5.0,820,0,267,NMD-insensitive
ENSMUST00000170781,3,-,1111,4,3,12,612,3.0,651,39,200,NMD-insensitive
ENSMUST00000039761,3,-,1145,4,3,18,819,4.0,704,-115,267,NMD-insensitive
ENSMUST00000106467,3,-,1158,7,6,18,1035,7.0,1033,-2,339,NMD-insensitive
ENSMUST00000135818,3,-,1336,11,10,502,1195,11.0,1160,-35,231,NMD-insensitive
ENSMUST00000128909,3,-,6696,8,7,721,1549,8.0,1226,-323,276,NMD-insensitive
ENSMUST00000029777,3,-,6248,8,7,273,1101,8.0,778,-323,276,NMD-insensitive
ENSMUST00000155309,3,-,2230,8,7,285,1113,8.0,790,-323,276,NMD-insensitive
ENSMUST00000039442,3,+,2037,4,3,75,726,4.0,495,-231,217,NMD-insensitive
ENSMUST00000198235,3,+,474,3,2,34,214,2.0,354,140,60,NMD-sensitive
ENSMUST00000199554,3,+,441,3,2,21,297,3.0,287,-10,92,NMD-insensitive
ENSMUST00000029773,3,+,2049,7,6,275,1265,7.0,917,-348,330,NMD-insensitive
ENSMUST00000197135,3,+,1242,6,5,2,854,6.0,507,-347,284,NMD-insensitive
ENSMUST00000039197,3,-,2620,15,14,205,2173,15.0,2057,-116,656,NMD-insensitive
ENSMUST00000196899,3,+,1128,6,5,456,978,6.0,953,-25,174,NMD-insensitive
ENSMUST00000098646,3,+,525,5,4,0,522,,498,-24,174,NMD-insensitive
ENSMUST00000029771,3,+,1872,6,5,178,1060,6.0,924,-136,294,NMD-insensitive
ENSMUST00000197383,3,-,3156,19,18,48,1695,19.0,1602,-93,549,NMD-insensitive
ENSMUST00000029770,3,-,3489,23,22,184,2161,23.0,2064,-97,659,NMD-insensitive
ENSMUST00000197662,3,-,2467,22,21,48,222,2.0,1892,1670,58,NMD-sensitive
ENSMUST00000196984,3,+,516,2,1,489,498,2.0,464,-34,3,NMD-insensitive
ENSMUST00000037958,3,+,5787,23,22,200,209,2.0,3112,2903,3,NMD-sensitive
ENSMUST00000197155,3,+,2503,20,19,153,162,2.0,2395,2233,3,NMD-sensitive
ENSMUST00000013995,3,+,7263,50,49,104,7034,50.0,6868,-166,2310,NMD-insensitive
ENSMUST00000141135,3,+,3606,27,26,69,3375,27.0,3232,-143,1102,NMD-insensitive
ENSMUST00000029769,3,+,5589,7,6,429,1251,7.0,1078,-173,274,NMD-insensitive
ENSMUST00000178826,3,+,1002,8,7,139,961,8.0,787,-174,274,NMD-insensitive
ENSMUST00000035776,3,+,2429,7,6,31,2305,7.0,2208,-97,758,NMD-insensitive
ENSMUST00000029766,3,+,3311,12,11,417,2877,12.0,2690,-187,820,NMD-insensitive
ENSMUST00000162409,3,-,5198,14,13,162,1815,14.0,1626,-189,551,NMD-insensitive
ENSMUST00000162947,3,-,1830,16,15,0,1827,,1636,-191,609,NMD-insensitive
ENSMUST00000066728,3,+,6939,21,20,299,2894,21.0,2739,-155,865,NMD-insensitive
ENSMUST00000200389,3,+,7603,21,20,1061,3560,21.0,3405,-155,833,NMD-insensitive
ENSMUST00000023820,3,+,965,4,3,341,737,4.0,686,-51,132,NMD-insensitive
ENSMUST00000106429,3,+,1160,2,1,257,452,1.0,453,1,65,NMD-insensitive
ENSMUST00000090379,3,-,6185,16,15,746,3953,16.0,3067,-886,1069,NMD-insensitive
ENSMUST00000199329,3,-,1882,13,12,584,968,6.0,1852,884,128,NMD-sensitive
ENSMUST00000197314,3,-,3586,9,8,765,1614,9.0,1432,-182,283,NMD-insensitive
ENSMUST00000029761,3,-,1181,6,5,209,1001,6.0,764,-237,264,NMD-insensitive
ENSMUST00000141588,3,-,871,7,6,38,149,3.0,764,615,37,NMD-sensitive
ENSMUST00000106426,3,-,7063,5,4,89,3860,5.0,3319,-541,1257,NMD-insensitive
ENSMUST00000106427,3,-,6937,5,4,140,3734,5.0,3193,-541,1198,NMD-insensitive
ENSMUST00000051443,3,-,8121,2,1,213,2319,2.0,96,-2223,702,NMD-insensitive
ENSMUST00000198584,3,-,9203,4,3,140,3401,4.0,1176,-2225,1087,NMD-insensitive
ENSMUST00000047923,3,+,3903,23,22,124,3220,23.0,3060,-160,1032,NMD-insensitive
ENSMUST00000200333,3,+,307,3,2,89,230,3.0,205,-25,47,NMD-insensitive
ENSMUST00000090371,3,-,7197,7,6,104,755,7.0,601,-154,217,NMD-insensitive
ENSMUST00000174323,3,-,4202,10,9,158,1289,10.0,1004,-285,377,NMD-insensitive
ENSMUST00000029759,3,-,2741,11,10,281,1649,11.0,1337,-312,456,NMD-insensitive
ENSMUST00000029603,3,+,2602,11,10,246,2529,11.0,2214,-315,761,NMD-insensitive
ENSMUST00000137404,3,-,5528,14,13,305,2231,10.0,2750,519,642,NMD-sensitive
ENSMUST00000132112,3,-,4460,11,10,440,1814,11.0,1687,-127,458,NMD-insensitive
ENSMUST00000154668,3,-,5570,14,13,305,2924,14.0,2794,-130,873,NMD-insensitive
ENSMUST00000029602,3,-,5335,13,12,71,2690,13.0,2561,-129,873,NMD-insensitive
ENSMUST00000124803,3,-,1917,12,11,288,1662,12.0,1534,-128,458,NMD-insensitive
ENSMUST00000172537,3,-,3152,14,13,407,3026,14.0,2896,-130,873,NMD-insensitive
ENSMUST00000029598,3,-,2161,12,11,125,1757,12.0,1725,-32,544,NMD-insensitive
ENSMUST00000198630,3,-,1698,11,10,76,190,3.0,1498,1308,38,NMD-sensitive
ENSMUST00000180162,3,-,1086,5,4,150,630,5.0,487,-143,160,NMD-insensitive
ENSMUST00000047110,3,-,1040,6,5,150,726,6.0,484,-242,192,NMD-insensitive
ENSMUST00000178485,3,-,761,4,3,151,448,4.0,447,-1,99,NMD-insensitive
ENSMUST00000180033,3,-,685,6,5,160,529,5.0,591,62,123,NMD-sensitive
ENSMUST00000178953,3,-,609,6,5,153,435,5.0,516,81,94,NMD-sensitive
ENSMUST00000173932,3,+,7417,14,13,669,3285,14.0,3155,-130,872,NMD-insensitive
ENSMUST00000174648,3,+,4996,9,8,332,1424,9.0,1299,-125,364,NMD-insensitive
ENSMUST00000057944,3,-,3740,6,5,169,1792,6.0,1426,-366,541,NMD-insensitive
ENSMUST00000198610,3,-,3762,5,4,426,2049,5.0,1684,-365,541,NMD-insensitive
ENSMUST00000093976,3,+,3859,2,1,1090,2884,2.0,1481,-1403,598,NMD-insensitive
ENSMUST00000106402,3,+,4180,20,19,489,2025,20.0,2005,-20,512,NMD-insensitive
ENSMUST00000106399,3,+,4169,20,19,480,2016,20.0,1996,-20,512,NMD-insensitive
ENSMUST00000066466,3,+,4075,19,18,442,1918,19.0,1899,-19,492,NMD-insensitive
ENSMUST00000163226,3,+,4204,15,14,435,1518,15.0,1454,-64,361,NMD-insensitive
ENSMUST00000199300,3,+,5524,19,18,433,1930,18.0,1937,7,499,NMD-insensitive
ENSMUST00000134466,3,+,2708,15,14,430,871,7.0,1455,584,147,NMD-sensitive
ENSMUST00000145454,3,+,3178,19,18,420,846,7.0,1934,1088,142,NMD-sensitive
ENSMUST00000106400,3,+,2722,18,17,343,1777,18.0,1759,-18,478,NMD-insensitive
ENSMUST00000200171,3,+,5396,21,20,234,1833,20.0,1838,5,533,NMD-insensitive
ENSMUST00000171289,3,+,2217,21,20,132,1731,20.0,1736,5,533,NMD-insensitive
ENSMUST00000106401,3,+,3059,19,18,26,1490,19.0,1471,-19,488,NMD-insensitive
ENSMUST00000044443,3,-,5775,25,24,277,3427,25.0,3391,-36,1050,NMD-insensitive
ENSMUST00000182078,3,-,14305,46,45,259,11959,46.0,11902,-57,3900,NMD-insensitive
ENSMUST00000182064,3,-,12413,46,45,0,11778,46.0,11721,-57,3926,NMD-insensitive
ENSMUST00000182008,3,-,2474,15,14,227,1670,15.0,1611,-59,481,NMD-insensitive
ENSMUST00000182547,3,-,2428,16,15,227,1694,16.0,1634,-60,489,NMD-insensitive
ENSMUST00000182994,3,-,2715,11,10,539,1901,11.0,1564,-337,454,NMD-insensitive
ENSMUST00000182610,3,-,2231,12,11,163,1417,12.0,1079,-338,418,NMD-insensitive
ENSMUST00000029588,3,-,2121,13,12,168,1878,13.0,1788,-90,570,NMD-insensitive
ENSMUST00000200490,3,+,7153,25,24,236,2591,9.0,5779,3188,785,NMD-sensitive
ENSMUST00000043108,3,+,7046,26,25,236,5825,26.0,5666,-159,1863,NMD-insensitive
ENSMUST00000199888,3,+,7198,24,23,120,2475,9.0,6708,4233,785,NMD-sensitive
ENSMUST00000196141,3,+,6932,26,25,120,5709,26.0,5550,-159,1863,NMD-insensitive
ENSMUST00000195955,3,+,3804,6,5,92,2660,6.0,435,-2225,856,NMD-insensitive
ENSMUST00000029587,3,+,2227,2,1,324,1113,2.0,322,-791,263,NMD-insensitive
ENSMUST00000198955,3,-,4498,13,12,180,3873,13.0,3664,-209,1231,NMD-insensitive
ENSMUST00000029662,3,-,4795,14,13,477,4170,14.0,3960,-210,1231,NMD-insensitive
ENSMUST00000054483,3,+,2245,3,2,437,989,3.0,422,-567,184,NMD-insensitive
ENSMUST00000163775,3,+,1646,2,1,273,825,2.0,259,-566,184,NMD-insensitive
ENSMUST00000164447,3,+,1538,3,2,165,717,3.0,150,-567,184,NMD-insensitive
ENSMUST00000171621,3,+,2547,2,1,739,1291,2.0,725,-566,184,NMD-insensitive
ENSMUST00000200409,3,-,2580,9,8,293,413,2.0,825,412,40,NMD-sensitive
ENSMUST00000051737,3,-,2662,10,9,281,401,2.0,911,510,40,NMD-sensitive
ENSMUST00000199273,3,-,2234,2,1,141,534,2.0,290,-244,131,NMD-insensitive
ENSMUST00000057198,3,-,1607,3,2,105,291,3.0,284,-7,62,NMD-insensitive
ENSMUST00000174661,3,+,1942,5,4,295,1246,5.0,681,-565,317,NMD-insensitive
ENSMUST00000029657,3,+,1680,4,3,251,548,4.0,432,-116,99,NMD-insensitive
ENSMUST00000106382,3,+,1757,4,3,247,1060,4.0,496,-564,271,NMD-insensitive
ENSMUST00000172645,3,+,915,4,3,0,912,,348,-564,304,NMD-insensitive
ENSMUST00000042587,3,+,2271,3,2,605,1577,3.0,1014,-563,324,NMD-insensitive
ENSMUST00000174623,3,+,1493,2,1,302,794,2.0,506,-288,164,NMD-insensitive
ENSMUST00000029658,3,-,4181,20,19,239,3074,20.0,2914,-160,945,NMD-insensitive
ENSMUST00000199910,3,+,2610,4,3,325,1126,4.0,695,-431,267,NMD-insensitive
ENSMUST00000197070,3,+,2275,4,3,161,383,4.0,379,-4,74,NMD-insensitive
ENSMUST00000071402,3,+,5951,5,4,142,943,5.0,511,-432,267,NMD-insensitive
ENSMUST00000029653,3,-,4761,24,23,352,4003,24.0,3747,-256,1217,NMD-insensitive
ENSMUST00000197079,3,-,3346,19,18,453,2601,19.0,2350,-251,716,NMD-insensitive
ENSMUST00000199615,3,-,3211,18,17,443,2468,18.0,2218,-250,675,NMD-insensitive
ENSMUST00000197713,3,-,4389,11,10,452,1214,10.0,1258,44,254,NMD-insensitive
ENSMUST00000185462,3,-,2456,4,3,0,2043,4.0,892,-1151,681,NMD-insensitive
ENSMUST00000179187,3,-,1683,4,3,0,1680,,892,-788,560,NMD-insensitive
ENSMUST00000171313,3,-,1759,8,7,11,1022,7.0,1142,120,337,NMD-sensitive
ENSMUST00000200079,3,-,1106,5,4,23,743,5.0,627,-116,240,NMD-insensitive
ENSMUST00000029648,3,-,1506,8,7,9,1146,8.0,1027,-119,379,NMD-insensitive
ENSMUST00000196902,3,-,1250,7,6,105,1116,7.0,998,-118,337,NMD-insensitive
ENSMUST00000029643,3,-,1271,7,6,291,984,7.0,967,-17,231,NMD-insensitive
ENSMUST00000077918,3,+,2079,14,13,73,1882,14.0,1654,-228,603,NMD-insensitive
ENSMUST00000029629,3,+,1561,4,3,113,689,4.0,570,-119,192,NMD-insensitive
ENSMUST00000061165,3,+,476,4,3,13,472,,353,-119,153,NMD-insensitive
ENSMUST00000029626,3,+,1456,7,6,95,923,7.0,678,-245,276,NMD-insensitive
ENSMUST00000029624,3,-,1318,8,7,131,1166,8.0,1084,-82,345,NMD-insensitive
ENSMUST00000153506,3,-,1005,7,6,1,757,6.0,794,37,252,NMD-insensitive
ENSMUST00000122961,3,-,365,3,2,49,178,2.0,344,166,43,NMD-sensitive
ENSMUST00000001079,3,-,5128,24,23,239,3992,24.0,3857,-135,1251,NMD-insensitive
ENSMUST00000080335,3,+,2624,38,37,593,2591,,2554,-37,666,NMD-insensitive
ENSMUST00000183368,3,+,3778,38,37,593,2372,35.0,2519,147,593,NMD-sensitive
ENSMUST00000106353,3,+,6701,35,34,593,2513,35.0,2446,-67,640,NMD-insensitive
ENSMUST00000166187,3,+,1712,14,13,80,1577,14.0,1438,-139,499,NMD-insensitive
ENSMUST00000072271,3,+,4468,13,12,124,1621,13.0,1483,-138,499,NMD-insensitive
ENSMUST00000163620,3,+,1482,13,12,0,1479,,1341,-138,493,NMD-insensitive
ENSMUST00000043937,3,-,1067,4,3,69,516,4.0,497,-19,149,NMD-insensitive
ENSMUST00000062601,3,-,624,5,4,226,577,5.0,491,-86,117,NMD-insensitive
ENSMUST00000079085,3,-,480,5,4,90,441,5.0,355,-86,117,NMD-insensitive
ENSMUST00000133802,3,-,711,4,3,26,296,4.0,188,-108,90,NMD-insensitive
ENSMUST00000029611,3,+,3482,12,11,1001,2192,12.0,2190,-2,397,NMD-insensitive
ENSMUST00000106341,3,+,3357,10,9,1001,2153,10.0,2067,-86,384,NMD-insensitive
ENSMUST00000066849,3,+,3398,11,10,1001,2108,11.0,2107,-1,369,NMD-insensitive
ENSMUST00000098611,3,+,2298,12,11,15,1008,12.0,1006,-2,331,NMD-insensitive
ENSMUST00000029610,3,-,1789,8,7,94,1036,8.0,913,-123,314,NMD-insensitive
ENSMUST00000106337,3,-,4378,5,4,97,1687,5.0,1507,-180,530,NMD-insensitive
ENSMUST00000200236,3,-,1716,4,3,73,1576,4.0,1316,-260,501,NMD-insensitive
ENSMUST00000090246,3,-,5801,6,5,581,1676,6.0,1470,-206,365,NMD-insensitive
ENSMUST00000029666,3,+,2600,12,11,156,2028,12.0,1881,-147,624,NMD-insensitive
ENSMUST00000197402,3,+,2790,14,13,299,425,4.0,2070,1645,42,NMD-sensitive
ENSMUST00000199878,3,+,2648,13,12,268,2077,13.0,1929,-148,603,NMD-insensitive
ENSMUST00000200527,3,+,2811,15,14,430,2239,15.0,2089,-150,603,NMD-insensitive
ENSMUST00000196638,3,+,625,5,4,52,178,3.0,507,329,42,NMD-sensitive
ENSMUST00000029665,3,+,3705,4,3,741,1518,4.0,1267,-251,259,NMD-insensitive
ENSMUST00000212804,3,+,1462,3,2,91,742,3.0,482,-260,217,NMD-insensitive
ENSMUST00000212852,3,+,1234,3,2,206,329,3.0,251,-78,41,NMD-insensitive
ENSMUST00000212594,3,+,1432,3,2,61,712,3.0,452,-260,217,NMD-insensitive
ENSMUST00000163241,3,+,1413,3,2,29,41,2.0,431,390,4,NMD-sensitive
ENSMUST00000196701,3,+,654,2,1,0,651,2.0,392,-259,217,NMD-insensitive
ENSMUST00000029663,3,-,1126,7,6,90,1047,7.0,877,-170,319,NMD-insensitive
ENSMUST00000169172,3,+,6578,26,25,279,2958,26.0,2825,-133,893,NMD-insensitive
ENSMUST00000042744,3,-,4619,12,11,248,1931,12.0,1839,-92,561,NMD-insensitive
ENSMUST00000117811,3,-,4532,11,10,248,1844,11.0,1753,-91,532,NMD-insensitive
ENSMUST00000042729,3,-,3601,13,12,117,1851,13.0,1758,-93,578,NMD-insensitive
ENSMUST00000117456,3,-,3383,12,11,278,1649,12.0,1557,-92,457,NMD-insensitive
ENSMUST00000117164,3,-,1779,13,12,0,1776,,1683,-93,592,NMD-insensitive
ENSMUST00000093971,3,-,1830,14,13,0,1827,,1733,-94,609,NMD-insensitive
ENSMUST00000029651,3,-,3503,12,11,267,2169,12.0,2024,-145,634,NMD-insensitive
ENSMUST00000080583,3,-,2394,12,11,178,2080,12.0,1935,-145,634,NMD-insensitive
ENSMUST00000029650,3,+,3101,7,6,146,1529,7.0,941,-588,461,NMD-insensitive
ENSMUST00000147041,3,-,6541,14,13,66,2376,14.0,2180,-196,770,NMD-insensitive
ENSMUST00000161022,3,-,1912,4,3,66,723,4.0,571,-152,219,NMD-insensitive
ENSMUST00000161932,3,-,1033,4,3,126,651,4.0,631,-20,175,NMD-insensitive
ENSMUST00000029644,3,+,1226,12,11,30,1020,12.0,983,-37,330,NMD-insensitive
ENSMUST00000122334,3,+,1368,12,11,18,1005,12.0,971,-34,329,NMD-insensitive
ENSMUST00000098603,3,-,9179,11,10,382,6118,11.0,4657,-1461,1912,NMD-insensitive
ENSMUST00000196398,3,-,9021,12,11,360,6120,12.0,4658,-1462,1920,NMD-insensitive
ENSMUST00000181904,3,+,5694,4,3,529,1627,4.0,1582,-45,366,NMD-insensitive
ENSMUST00000166288,3,+,1290,4,3,559,1153,4.0,1108,-45,198,NMD-insensitive
ENSMUST00000029822,3,+,3762,5,4,266,1622,5.0,1308,-314,452,NMD-insensitive
ENSMUST00000062893,3,+,7910,46,45,122,7535,46.0,7404,-131,2471,NMD-insensitive
ENSMUST00000120397,3,+,1172,10,9,199,964,10.0,904,-60,255,NMD-insensitive
ENSMUST00000029817,3,+,1059,10,9,116,851,10.0,791,-60,245,NMD-insensitive
ENSMUST00000145195,3,+,1562,10,9,77,131,2.0,1287,1156,18,NMD-sensitive
ENSMUST00000051849,3,+,4818,13,12,87,1728,13.0,1688,-40,547,NMD-insensitive
ENSMUST00000078568,3,+,2248,13,12,531,2226,13.0,2004,-222,565,NMD-insensitive
ENSMUST00000029815,3,-,3361,3,2,564,969,3.0,880,-89,135,NMD-insensitive
ENSMUST00000120988,3,-,1363,2,1,46,370,2.0,148,-222,108,NMD-insensitive
ENSMUST00000106291,3,+,1512,8,7,250,691,8.0,641,-50,147,NMD-insensitive
ENSMUST00000199613,3,+,738,8,7,248,689,8.0,639,-50,147,NMD-insensitive
ENSMUST00000166033,3,+,2504,8,7,350,791,8.0,741,-50,147,NMD-insensitive
ENSMUST00000197859,3,+,3833,8,7,431,872,8.0,822,-50,147,NMD-insensitive
ENSMUST00000198748,3,+,787,9,8,242,392,5.0,676,284,50,NMD-sensitive
ENSMUST00000197539,3,+,2515,7,6,638,1079,7.0,1030,-49,147,NMD-insensitive
ENSMUST00000197134,3,+,2493,8,7,564,1008,8.0,1005,-3,148,NMD-insensitive
ENSMUST00000131610,3,+,2683,14,13,70,628,5.0,1863,1235,186,NMD-sensitive
ENSMUST00000029814,3,+,3675,17,16,70,2707,17.0,2469,-238,879,NMD-insensitive
ENSMUST00000029812,3,-,4117,25,24,501,3414,25.0,3232,-182,971,NMD-insensitive
ENSMUST00000164430,3,-,3007,23,22,14,2927,23.0,2747,-180,971,NMD-insensitive
ENSMUST00000196469,3,-,3084,25,24,77,461,7.0,2825,2364,128,NMD-sensitive
ENSMUST00000081978,3,+,3314,9,8,485,1871,9.0,1716,-155,462,NMD-insensitive
ENSMUST00000180196,3,+,3383,9,8,376,1762,9.0,1607,-155,462,NMD-insensitive
ENSMUST00000167390,3,+,3533,9,8,526,1912,9.0,1757,-155,462,NMD-insensitive
ENSMUST00000029810,3,+,3203,8,7,382,1768,8.0,1614,-154,462,NMD-insensitive
ENSMUST00000196159,3,-,2849,16,15,107,2057,16.0,2050,-7,650,NMD-insensitive
ENSMUST00000041577,3,-,3268,17,16,127,2476,17.0,2468,-8,783,NMD-insensitive
ENSMUST00000198206,3,-,2538,16,15,86,1832,16.0,1825,-7,582,NMD-insensitive
ENSMUST00000070198,3,+,4758,13,12,720,2253,13.0,2047,-206,511,NMD-insensitive
ENSMUST00000056758,3,+,2194,14,13,74,1637,14.0,1430,-207,521,NMD-insensitive
ENSMUST00000122064,3,+,2588,12,11,173,956,11.0,987,31,261,NMD-insensitive
ENSMUST00000119475,3,+,1357,11,10,97,841,10.0,873,32,248,NMD-insensitive
ENSMUST00000053855,3,+,2722,3,2,263,842,3.0,352,-490,193,NMD-insensitive
ENSMUST00000041045,3,+,1069,5,4,207,591,5.0,528,-63,128,NMD-insensitive
ENSMUST00000174561,3,+,810,5,4,121,436,5.0,373,-63,105,NMD-insensitive
ENSMUST00000173790,3,+,437,5,4,81,342,5.0,311,-31,87,NMD-insensitive
ENSMUST00000172696,3,+,349,5,4,0,162,4.0,283,121,54,NMD-sensitive
ENSMUST00000090178,3,+,9477,8,7,249,1386,8.0,1257,-129,379,NMD-insensitive
ENSMUST00000197064,3,+,733,7,6,159,531,7.0,454,-77,124,NMD-insensitive
ENSMUST00000168345,3,+,1295,7,6,175,547,7.0,470,-77,124,NMD-insensitive
ENSMUST00000029806,3,-,3083,9,8,126,966,9.0,892,-74,280,NMD-insensitive
ENSMUST00000136613,3,-,2950,8,7,117,834,8.0,761,-73,239,NMD-insensitive
ENSMUST00000053318,3,-,1665,4,3,602,938,4.0,726,-212,112,NMD-insensitive
ENSMUST00000163080,3,+,9741,2,1,0,5358,1.0,5397,39,1786,NMD-insensitive
ENSMUST00000029805,3,-,3963,18,17,77,2759,18.0,2570,-189,894,NMD-insensitive
ENSMUST00000098580,3,-,3072,20,19,342,3069,,2878,-191,909,NMD-insensitive
ENSMUST00000040321,3,+,4025,8,7,154,1144,8.0,901,-243,330,NMD-insensitive
ENSMUST00000162864,3,+,4064,8,7,196,1186,8.0,943,-243,330,NMD-insensitive
ENSMUST00000012186,3,-,1732,8,7,466,1441,8.0,1267,-174,325,NMD-insensitive
ENSMUST00000199293,3,-,1598,8,7,764,1364,8.0,1190,-174,200,NMD-insensitive
ENSMUST00000090171,3,+,3432,9,8,131,1253,9.0,1223,-30,374,NMD-insensitive
ENSMUST00000004232,3,+,1492,9,8,225,1350,9.0,1320,-30,375,NMD-insensitive
ENSMUST00000159159,3,+,1115,8,7,68,200,4.0,944,744,44,NMD-sensitive
ENSMUST00000013455,3,+,2363,8,7,59,1163,8.0,1016,-147,368,NMD-insensitive
ENSMUST00000106247,3,+,1341,9,8,59,1184,9.0,1154,-30,375,NMD-insensitive
ENSMUST00000199673,3,+,1700,11,10,389,1541,11.0,1503,-38,384,NMD-insensitive
ENSMUST00000013458,3,+,1314,9,8,37,1168,9.0,1138,-30,377,NMD-insensitive
ENSMUST00000005964,3,+,1604,9,8,89,1211,9.0,1181,-30,374,NMD-insensitive
